geneSymbol,DSI,DPI,score,EI,NofPmids,diseaseClass,diseaseType,filtered_diseaseClass
ZIC3,0.587,0.423,0.3,,0,C16,disease,C16
ZNF711,0.691,0.423,0.52,1.0,1,"C16,C10",disease,"C16,C10"
ZNF711,0.691,0.423,0.3,1.0,4,"C16,C10",disease,"C16,C10"
CNBP,0.556,0.692,0.4,,0,"C23,C10",phenotype,"C23,C10"
CNBP,0.556,0.692,0.4,0.941,0,"C16,C05,C10",disease,"C16,C05,C10"
CNBP,0.556,0.692,0.3,,0,"C16,C05,C10",disease,"C16,C05,C10"
CNBP,0.556,0.692,0.6,0.978,1,"C16,C05,C10",disease,"C16,C05,C10"
ZNF23,0.821,0.115,0.31,1.0,1,"C06,C04",disease,"C06,C04"
ZNF41,0.711,0.385,0.3,1.0,1,F03,group,F03
ZNF41,0.711,0.385,0.52,1.0,2,"C16,C10",disease,"C16,C10"
ZNF41,0.711,0.385,0.3,1.0,1,"C16,C10",disease,"C16,C10"
ZNF74,0.839,0.423,0.32,1.0,1,F03,disease,F03
MKRN3,0.619,0.615,0.4,1.0,0,"C16,C18,C10",disease,"C16,C18,C10"
MKRN3,0.619,0.615,0.34,1.0,1,C19,disease,C19
MKRN3,0.619,0.615,0.3,,0,"C16,C18,C10",disease,"C16,C18,C10"
MKRN3,0.619,0.615,0.32,1.0,1,C19,phenotype,C19
MKRN3,0.619,0.615,0.4,1.0,1,C19,disease,C19
MKRN3,0.619,0.615,0.3,1.0,1,C19,disease,C19
ZNF141,0.792,0.154,0.3,1.0,1,"C16,C05",disease,"C16,C05"
ZNF142,0.861,0.192,0.41,1.0,1,"C23,C10",phenotype,"C23,C10"
ZNF142,0.861,0.192,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ZNF142,0.861,0.192,0.4,1.0,1,"C23,C10",phenotype,"C23,C10"
ZNF142,0.861,0.192,0.31,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
PCGF2,0.579,0.615,0.3,1.0,1,"C16,C14",group,"C16,C14"
PCGF2,0.579,0.615,0.4,1.0,2,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
ZBTB16,0.545,0.808,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
ZBTB16,0.545,0.808,0.31,1.0,1,"C04,C12",group,"C04,C12"
ZBTB16,0.545,0.808,0.3,1.0,1,F03,disease,F03
ZBTB16,0.545,0.808,0.32,1.0,1,"C04,C12",disease,"C04,C12"
ZBTB16,0.545,0.808,0.31,1.0,1,F03,disease,F03
ZNF177,0.861,0.115,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ZNF177,0.861,0.115,0.3,1.0,1,"C06,C04",group,"C06,C04"
ZNF177,0.861,0.115,0.3,1.0,1,"C06,C04",disease,"C06,C04"
RNF113A,0.597,0.769,0.3,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
ZMYM2,0.599,0.654,0.3,1.0,1,"C23,C10,F03,F01",disease,"C23,C10,F03,F01"
ZMYM2,0.599,0.654,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
ZMYM2,0.599,0.654,0.4,1.0,1,C15,group,C15
ZMYM2,0.599,0.654,0.3,1.0,1,"C23,C10,F03,F01",disease,"C23,C10,F03,F01"
ZMYM2,0.599,0.654,0.3,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
ZNF205,0.89,0.115,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
ZNF205,0.89,0.115,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
ZFAND5,0.861,0.192,0.3,1.0,1,"C04,C12",group,"C04,C12"
ZFAND5,0.861,0.192,0.3,1.0,1,"C04,C12",disease,"C04,C12"
ZNF217,0.617,0.538,0.3,1.0,1,"C04,C12",disease,"C04,C12"
ZNF217,0.617,0.538,0.3,1.0,1,"C04,C12",disease,"C04,C12"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",disease,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A1,0.659,0.5,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
SLC30A3,0.691,0.423,0.32,1.0,1,F03,disease,F03
SLC30A4,0.705,0.385,0.31,1.0,1,"C10,F03",disease,"C10,F03"
SLC30A4,0.705,0.385,0.3,1.0,1,"C10,F03",disease,"C10,F03"
SLC30A4,0.705,0.385,0.3,1.0,1,"C08,C20",phenotype,"C08,C20"
SLC30A4,0.705,0.385,0.3,1.0,1,"C10,F03",disease,"C10,F03"
SLC30A4,0.705,0.385,0.3,1.0,1,"C10,F03",disease,"C10,F03"
SLC30A4,0.705,0.385,0.3,1.0,1,"C10,F03",disease,"C10,F03"
SLC30A4,0.705,0.385,0.3,1.0,1,"C10,F03",disease,"C10,F03"
SLC30A4,0.705,0.385,0.3,1.0,1,"C10,F03",disease,"C10,F03"
PRDM2,0.545,0.769,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
PRDM2,0.545,0.769,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
PRDM2,0.545,0.769,0.31,1.0,1,"C04,C19",disease,"C04,C19"
PRDM2,0.545,0.769,0.3,1.0,1,"C04,C19",disease,"C04,C19"
PRDM2,0.545,0.769,0.3,1.0,1,"C25,F03",group,"C25,F03"
PRDM2,0.545,0.769,0.3,1.0,1,"C25,F03",disease,"C25,F03"
PRDM2,0.545,0.769,0.3,1.0,1,"C25,F03",disease,"C25,F03"
PRDM2,0.545,0.769,0.31,1.0,1,"C04,C19",disease,"C04,C19"
PTP4A1,0.711,0.385,0.32,1.0,2,"C25,F03",disease,"C25,F03"
LRP8,0.644,0.346,0.31,1.0,1,"C25,F03",disease,"C25,F03"
LRP8,0.644,0.346,0.37,1.0,0,"C23,C14",disease,"C23,C14"
LRP8,0.644,0.346,0.3,1.0,1,C23,phenotype,C23
LRP8,0.644,0.346,0.32,0.5,2,F03,disease,F03
LRP8,0.644,0.346,0.31,1.0,1,F03,disease,F03
LRP8,0.644,0.346,0.31,1.0,1,F03,disease,F03
LAPTM5,0.751,0.462,0.3,1.0,1,"C13,C12,C20",disease,"C13,C12,C20"
LAPTM5,0.751,0.462,0.3,1.0,1,"C23,C06",disease,"C23,C06"
BSND,0.603,0.692,0.4,1.0,0,"C13,C12,C19",disease,"C13,C12,C19"
BSND,0.603,0.692,0.3,1.0,1,"C23,C10,C09",phenotype,"C23,C10"
CSDE1,0.769,0.308,0.42,1.0,1,F03,disease,F03
CSDE1,0.769,0.308,0.3,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
DAP3,0.686,0.385,0.32,1.0,1,"C04,C17",disease,"C04,C17"
DAP3,0.686,0.385,0.42,1.0,1,"C04,C17",disease,"C04,C17"
DAP3,0.686,0.385,0.3,1.0,1,"C04,C17",disease,"C04,C17"
DAP3,0.686,0.385,0.3,1.0,1,"C04,C17",group,"C04,C17"
DAP3,0.686,0.385,0.3,1.0,1,"C04,C17",disease,"C04,C17"
NPHS2,0.576,0.538,0.3,1.0,1,"C23,C13,C12",phenotype,"C23,C13,C12"
NPHS2,0.576,0.538,0.5,0.943,1,"C13,C12",disease,"C13,C12"
NPHS2,0.576,0.538,0.33,1.0,1,"C13,C12",disease,"C13,C12"
NPHS2,0.576,0.538,0.7,1.0,1,"C13,C12",group,"C13,C12"
NPHS2,0.576,0.538,0.3,1.0,1,"C13,C12",disease,"C13,C12"
NPHS2,0.576,0.538,0.3,1.0,1,"C23,C13,C12",disease,"C23,C13,C12"
NPHS2,0.576,0.538,0.34,1.0,0,"C23,C13,C12",group,"C23,C13,C12"
NPHS2,0.576,0.538,0.3,,0,"C13,C12,C14",disease,"C13,C12,C14"
NPHS2,0.576,0.538,0.3,1.0,1,"C16,C13,C17,C12",disease,"C16,C13,C17,C12"
NPHS2,0.576,0.538,0.3,1.0,1,"C16,C13,C17,C12",disease,"C16,C13,C17,C12"
NPHS2,0.576,0.538,0.3,1.0,1,"C16,C13,C17,C12",disease,"C16,C13,C17,C12"
BTG2,0.587,0.538,0.3,1.0,1,C17,disease,C17
BTG2,0.587,0.538,0.38,1.0,1,"C06,C04",disease,"C06,C04"
PXDN,0.647,0.5,0.3,1.0,1,C04,disease,C04
PXDN,0.647,0.5,0.3,1.0,1,"C23,C06",disease,"C23,C06"
PXDN,0.647,0.5,0.3,1.0,1,C04,disease,C04
PXDN,0.647,0.5,0.4,,0,"C16,C11",disease,"C16,C11"
PXDN,0.647,0.5,0.3,1.0,1,C04,disease,C04
ALMS1,0.559,0.808,0.4,1.0,1,C14,group,C14
ALMS1,0.559,0.808,0.3,,0,C11,group,C11
ALMS1,0.559,0.808,0.3,1.0,1,"C16,C05",disease,"C16,C05"
ALMS1,0.559,0.808,1.0,1.0,11,"C16,C11,C10",disease,"C16,C11,C10"
ALMS1,0.559,0.808,0.33,1.0,1,"C16,C11,C10",disease,"C16,C11,C10"
ALMS1,0.559,0.808,0.3,1.0,1,C14,disease,C14
MOGS,0.626,0.731,0.36,1.0,0,"C16,C18",group,"C16,C18"
MOGS,0.626,0.731,0.3,,0,"C16,C18",disease,"C16,C18"
RNF103,0.821,0.154,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
RNF103,0.821,0.154,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
RNF103,0.821,0.154,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
RNF103,0.821,0.154,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
RNF103,0.821,0.154,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TUBA1A,0.597,0.769,0.3,1.0,1,"C06,C25",disease,"C06,C25"
TUBA1A,0.597,0.769,0.3,1.0,1,C14,disease,C14
TUBA1A,0.597,0.769,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
TUBA1A,0.597,0.769,0.3,1.0,1,"C06,C25",disease,"C06,C25"
TUBA1A,0.597,0.769,0.3,1.0,1,"C06,C25",disease,"C06,C25"
TUBA1A,0.597,0.769,0.31,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
TUBA1A,0.597,0.769,0.3,1.0,1,"C06,C25",disease,"C06,C25"
TUBA1A,0.597,0.769,0.3,1.0,1,"C06,C25",disease,"C06,C25"
PAX8,0.477,0.731,0.3,1.0,1,"C06,C04",disease,"C06,C04"
PAX8,0.477,0.731,0.31,1.0,1,"C06,C04",group,"C06,C04"
PAX8,0.477,0.731,0.7,1.0,1,"C16,C05,C19",disease,"C16,C05,C19"
PAX8,0.477,0.731,0.4,1.0,1,"C16,C19",disease,"C16,C19"
PAX8,0.477,0.731,0.34,1.0,1,C04,disease,C04
IL1R2,0.593,0.846,0.32,1.0,1,C06,disease,C06
IL1R2,0.593,0.846,0.3,1.0,1,"C06,C25",disease,"C06,C25"
IL1R2,0.593,0.846,0.3,1.0,1,C20,group,C20
IL1R2,0.593,0.846,0.3,1.0,1,C06,group,C06
IL1R2,0.593,0.846,0.3,1.0,1,"C04,C08",group,"C04,C08"
IL1R2,0.593,0.846,0.3,1.0,1,"C01,C08",disease,"C01,C08"
IL1R2,0.593,0.846,0.3,1.0,1,"C01,C08",disease,"C01,C08"
IL1R2,0.593,0.846,0.32,1.0,1,C05,disease,C05
IL1R2,0.593,0.846,0.3,1.0,1,C06,phenotype,C06
IL1R2,0.593,0.846,0.3,1.0,1,"C04,C08",disease,"C04,C08"
IL1R2,0.593,0.846,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
IL1R2,0.593,0.846,0.3,1.0,1,"C01,C08",disease,"C01,C08"
IL1R2,0.593,0.846,0.3,1.0,1,"C06,C25",disease,"C06,C25"
IL1R2,0.593,0.846,0.3,1.0,1,C20,phenotype,C20
IL1R2,0.593,0.846,0.3,1.0,1,"C06,C25",disease,"C06,C25"
IL1R2,0.593,0.846,0.3,1.0,1,"C01,C08",disease,"C01,C08"
IL1R2,0.593,0.846,0.3,1.0,1,"C06,C25",disease,"C06,C25"
IL1R2,0.593,0.846,0.3,1.0,1,"C06,C25",disease,"C06,C25"
CXCR4,0.362,0.923,0.4,0.944,1,"C17,C05,C20",disease,"C17,C05,C20"
CXCR4,0.362,0.923,0.4,0.979,1,"C04,C17",disease,"C04,C17"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
CXCR4,0.362,0.923,0.4,0.989,2,"C23,C04",phenotype,"C23,C04"
CXCR4,0.362,0.923,0.3,1.0,1,"C13,C12",disease,"C13,C12"
CXCR4,0.362,0.923,0.35,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,2,"C17,C05,C20",disease,"C17,C05,C20"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,2,"C16,C15",disease,"C16,C15"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.4,0.979,1,"C04,C17",disease,"C04,C17"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
CXCR4,0.362,0.923,0.3,1.0,1,"C04,C17",disease,"C04,C17"
CXCR4,0.362,0.923,0.4,0.967,1,"C04,C17",group,"C04,C17"
CXCR4,0.362,0.923,0.31,1.0,2,"C17,C05,C20",disease,"C17,C05,C20"
CXCR4,0.362,0.923,0.3,1.0,2,"C17,C05,C20",disease,"C17,C05,C20"
CXCR4,0.362,0.923,0.3,1.0,2,"C17,C05,C20",disease,"C17,C05,C20"
CXCR4,0.362,0.923,0.3,1.0,2,"C17,C05,C20",disease,"C17,C05,C20"
CXCR4,0.362,0.923,0.3,1.0,1,"C04,C17",disease,"C04,C17"
BRPF1,0.686,0.385,0.3,1.0,1,"C04,C12",group,"C04,C12"
BRPF1,0.686,0.385,0.3,1.0,1,"C04,C12",disease,"C04,C12"
MAPKAPK3,0.743,0.308,0.3,,0,C11,disease,C11
MAPKAPK3,0.743,0.308,0.3,,0,C11,disease,C11
SEMA3B,0.633,0.615,0.3,1.0,1,"C04,C13",group,"C04,C13"
SEMA3B,0.633,0.615,0.31,1.0,1,C04,disease,C04
SEMA3B,0.633,0.615,0.31,1.0,1,"C04,C13",disease,"C04,C13"
USP7,0.538,0.808,0.31,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
USP7,0.538,0.808,0.31,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
USP7,0.538,0.808,0.3,1.0,1,"C04,C12",group,"C04,C12"
USP7,0.538,0.808,0.34,1.0,1,"C04,C12",disease,"C04,C12"
RAB7A,0.597,0.692,0.3,1.0,1,C14,disease,C14
SLBP,0.653,0.654,0.3,1.0,1,"C16,C11",disease,"C16,C11"
SLBP,0.653,0.654,0.3,1.0,1,"C11,C10",disease,"C11,C10"
SLBP,0.653,0.654,0.3,1.0,1,"C16,C11",disease,"C16,C11"
SLBP,0.653,0.654,0.3,1.0,1,"C16,C11",disease,"C16,C11"
REEP5,0.633,0.615,0.3,1.0,1,C06,disease,C06
REEP5,0.633,0.615,0.3,1.0,1,"C06,C25",disease,"C06,C25"
REEP5,0.633,0.615,0.3,1.0,1,"C23,C06",disease,"C23,C06"
REEP5,0.633,0.615,0.31,1.0,1,F03,disease,F03
REEP5,0.633,0.615,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
REEP5,0.633,0.615,0.3,1.0,1,"C06,C25",disease,"C06,C25"
REEP5,0.633,0.615,0.31,1.0,1,F03,disease,F03
REEP5,0.633,0.615,0.3,1.0,1,"C06,C25",disease,"C06,C25"
REEP5,0.633,0.615,0.3,1.0,1,"C06,C25",disease,"C06,C25"
REEP5,0.633,0.615,0.3,1.0,1,"C06,C25",disease,"C06,C25"
DEK,0.542,0.769,0.34,1.0,1,"C04,C17",disease,"C04,C17"
DEK,0.542,0.769,0.3,1.0,2,"C23,C04",phenotype,"C23,C04"
DEK,0.542,0.769,0.33,1.0,1,"C23,C04",phenotype,"C23,C04"
DEK,0.542,0.769,0.35,1.0,1,"C04,C17",disease,"C04,C17"
DEK,0.542,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
DEK,0.542,0.769,0.3,1.0,1,"C04,C17",group,"C04,C17"
DEK,0.542,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C18,C10",group,"C18,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10,F03,F01",disease,"C23,C10,F03,F01"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",group,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,group,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",group,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",group,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C18,C10",disease,"C18,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C18,C10",disease,"C18,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C18,C10",group,"C18,C10"
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
ALDH5A1,0.619,0.462,0.3,1.0,1,"C23,C10,F03,F01",disease,"C23,C10,F03,F01"
ALDH5A1,0.619,0.462,0.3,1.0,1,"C18,C10",group,"C18,C10"
ALDH5A1,0.619,0.462,0.4,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
ALDH5A1,0.619,0.462,0.3,1.0,1,C10,disease,C10
SLC39A7,0.743,0.385,0.3,1.0,1,"C20,C15",disease,"C20,C15"
PLA2G7,0.537,0.769,0.43,1.0,1,"C08,C20",disease,"C08,C20"
PLA2G7,0.537,0.769,0.5,0.975,1,C14,disease,C14
PLA2G7,0.537,0.769,0.3,1.0,1,C20,phenotype,C20
PLA2G7,0.537,0.769,0.3,1.0,1,"C16,C18",group,"C16,C18"
PLA2G7,0.537,0.769,0.4,1.0,1,"C10,C14",group,"C10,C14"
PLA2G7,0.537,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
PLA2G7,0.537,0.769,0.3,,0,"C08,C20",disease,"C08,C20"
EPM2A,0.608,0.577,0.3,,0,"C16,C18",group,"C16,C18"
EPM2A,0.608,0.577,0.3,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.3,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.5,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.3,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.3,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.3,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.3,1.0,1,C10,disease,C10
EPM2A,0.608,0.577,0.3,,0,"C16,C10",disease,"C16,C10"
AIMP2,0.393,0.923,0.3,1.0,1,C10,disease,C10
AIMP2,0.393,0.923,0.3,1.0,1,C10,disease,C10
GHS,0.659,0.615,0.31,1.0,1,"C25,F03",disease,"C25,F03"
FZD3,0.659,0.577,0.32,1.0,1,"C16,C06",disease,"C16,C06"
FZD3,0.659,0.577,0.4,0.4,5,F03,disease,F03
SEM1,0.633,0.538,0.31,1.0,1,C04,disease,C04
SEM1,0.633,0.538,0.35,1.0,0,"C16,C05",disease,"C16,C05"
SEM1,0.633,0.538,0.3,1.0,1,C06,group,C06
SEM1,0.633,0.538,0.3,1.0,1,C06,disease,C06
TFPI2,0.521,0.769,0.3,1.0,2,"C17,C05,C20",disease,"C17,C05,C20"
TFPI2,0.521,0.769,0.35,1.0,1,"C04,C17",disease,"C04,C17"
TFPI2,0.521,0.769,0.4,1.0,1,"C06,C04",disease,"C06,C04"
TFPI2,0.521,0.769,0.3,1.0,1,"C06,C04",group,"C06,C04"
TFPI2,0.521,0.769,0.3,1.0,1,"C23,C06",disease,"C23,C06"
TFPI2,0.521,0.769,0.33,1.0,1,C04,disease,C04
TFPI2,0.521,0.769,0.4,1.0,1,"C23,C04",phenotype,"C23,C04"
TFPI2,0.521,0.769,0.31,1.0,1,C05,disease,C05
TFPI2,0.521,0.769,0.31,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
TFPI2,0.521,0.769,0.3,1.0,1,C05,disease,C05
TFPI2,0.521,0.769,0.35,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
TFPI2,0.521,0.769,0.34,1.0,1,"C04,C17",disease,"C04,C17"
TFPI2,0.521,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
TFPI2,0.521,0.769,0.31,1.0,1,"C04,C17",group,"C04,C17"
TFPI2,0.521,0.769,0.39,1.0,2,"C06,C04",disease,"C06,C04"
TFPI2,0.521,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ARHGEF5,0.526,0.808,0.3,1.0,1,"C04,C12",group,"C04,C12"
ARHGEF5,0.526,0.808,0.31,1.0,1,"C04,C12",disease,"C04,C12"
TUSC3,0.576,0.615,0.3,1.0,1,"C23,C06",disease,"C23,C06"
TUSC3,0.576,0.615,0.6,1.0,3,"C23,C10,F03,F01",disease,"C23,C10,F03,F01"
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
KAT6A,0.56,0.769,0.3,1.0,1,"C04,C12",group,"C04,C12"
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
KAT6A,0.56,0.769,0.3,1.0,1,"C04,C12",disease,"C04,C12"
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
KAT6A,0.56,0.769,0.3,1.0,1,C04,disease,C04
PSCA,0.555,0.615,0.5,1.0,2,"C04,C13,C12",disease,"C04,C13,C12"
PSCA,0.555,0.615,0.4,1.0,2,"C04,C13,C12",disease,"C04,C13,C12"
PSCA,0.555,0.615,0.3,1.0,1,C06,disease,C06
PSCA,0.555,0.615,0.46,1.0,1,C06,disease,C06
PSCA,0.555,0.615,0.3,1.0,1,C04,disease,C04
PSCA,0.555,0.615,0.4,1.0,2,"C06,C04",disease,"C06,C04"
PSCA,0.555,0.615,0.31,1.0,1,C04,group,C04
PSCA,0.555,0.615,0.38,1.0,1,"C04,C12",group,"C04,C12"
PSCA,0.555,0.615,0.32,1.0,2,"C06,C04",group,"C06,C04"
PSCA,0.555,0.615,0.3,1.0,1,C01,group,C01
PSCA,0.555,0.615,0.3,1.0,1,C04,disease,C04
PSCA,0.555,0.615,0.4,1.0,1,"C04,C12",disease,"C04,C12"
PSCA,0.555,0.615,0.3,1.0,2,"C06,C04",disease,"C06,C04"
GLRA3,0.711,0.462,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
NR4A3,0.502,0.808,0.31,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
NR4A3,0.502,0.808,0.31,1.0,1,C18,disease,C18
NR4A3,0.502,0.808,0.3,1.0,1,C18,phenotype,C18
NR4A3,0.502,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
NR4A3,0.502,0.808,0.3,1.0,1,C18,phenotype,C18
NR4A3,0.502,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
NR4A3,0.502,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
NR4A3,0.502,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
NR4A3,0.502,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
BRD3,0.7,0.5,0.3,1.0,1,C04,disease,C04
BRD3,0.7,0.5,0.3,1.0,1,C04,disease,C04
